X76,X95,X52,X36,X74,X69,X23,X27,X19,X39,X26,X63,X21,X75,X81,X29,X73,X22,X77,X15,X90,X72,X53,X11,X99,X32,X80,X9,X17,X7,X59,X71,X82,X57,X4,X46,X14,X62,X18,X0,X68,X30,X38,X98,X12,X2,X10,X13,X84,X8,X66,X44,X20,X28,X43,X61,X6,X86,X54,X58,X33,X42,X49,X85,X93,X50,X55,X91,X60,X64,X97,X92,X79,X65,X83,X3,X34,X48,X1,X78,X41,X40,X31,X5,X88,X70,X24,X25,X47,X51,X94,X45,X67,X16,X37,X56,X35,X87,X89,X96,Y
-0.20829831824686051,0.7934458349565143,-0.200864818629574,-0.005766182019787099,-0.336092071807896,0.037238120870671396,0.14831927942249726,-1.4236242711789568,-0.4115940511277518,0.54197455368346,-0.02027671028632358,0.43747736168277784,-0.3898347904772821,0.391460204714064,-0.846673872467612,0.4603517827106964,-0.6338229451248352,-0.3917583877546104,-0.6344699260466847,0.3872791197855066,-0.8884375052928367,-1.3355313731695588,-0.1778696441860089,396.9,0.40451447137305796,-0.5118933237710311,0.9618318880439201,296.0,-0.21587888725108642,4.09,0.3698720975623375,0.31197049356102,-0.020544843379260772,-0.017683302661461637,0.538,-0.4445529075915551,-0.06858429397654299,-0.8612409221687946,1.3509540985914006,0.00632,1.1462185081749292,0.41058313325588947,-0.19109537466553825,0.3682811606953111,4.98,2.31,15.3,1.0724230535371757,-0.13481507734713447,1.0,0.008644616083728497,-0.4805108514086144,0.4892820102695575,0.2745587692310582,-1.04664258142777,-0.11884601008406101,65.2,0.6510223784102933,-0.005902363675393036,0.561938962527414,0.1999866654999127,-0.8513739426400737,-0.1225901642108334,0.757609262899847,0.5040792520706234,-0.7463112603229052,0.6790887786244966,0.7364525199823484,-0.08141175288939535,-0.9679938884448807,0.2811511647436431,0.02705318034954791,0.7471442374521385,0.4255156770750163,-0.12835046142193487,0.0,-0.6461665245199872,-0.7712948515407424,18.0,0.9864131420030956,0.3751892195893477,-0.6037474404663932,-0.8651626034123797,6.575,-0.7218787010871944,-1.9351172235465508,-0.6752884309600382,0.3275223139263712,-0.3743403192955839,-0.40491660561352955,0.4973545101559738,-0.21682492417211788,0.5526716958855378,0.4994002713926562,0.13466871868709143,-1.6397422127140873,-0.004639892186389855,-0.6350060681590168,-0.758948935801488,0.4883240688710019,24.0
-0.22102763018342428,-0.3633114305390512,-0.6316038793277284,1.1526644889520672,-0.5321822390234369,1.1765126621182629,-0.1001424256586978,1.1700510632929317,0.36093103281254096,0.5931152591580428,-0.3028943028260029,-0.35698854056296786,0.013888248720767268,-0.7205199788854952,0.678513762234133,-0.48874495330395684,-0.7381670959219399,0.5681096983538545,0.0703229237653867,0.5890946960161321,-0.8893630289087913,-0.8838890585165065,0.4703148543465136,396.9,-0.6658177305173024,1.1485722555679403,-0.4774349187588599,242.0,-0.38560086811284516,4.9671,-0.26919823613687877,0.28390527975566215,0.578165093209784,0.4207160332987397,0.469,0.9825354462217758,-0.5070443685767,0.9492706446411162,0.4534918932581687,0.02731,0.6893338847729991,-0.6583877387824815,-0.5883181888558155,-0.6174832418468458,9.14,7.07,17.8,-0.32787381695851403,0.2951879239809978,2.0,-0.03969035509687955,0.5246906420107197,0.7386833889195841,0.658876002801892,-0.4327555819105975,-0.05886560564059369,78.9,-0.6991841740715766,-1.023966076516806,0.23954097463368607,0.27011111494106677,0.19917190714158084,-0.41790276513461516,0.14334989873561874,-0.5930534865753256,-1.3447124970389193,0.4902174314105816,0.11476469840863032,-0.6738827480962969,0.5294788140164658,-0.8516410630496094,0.1449765539495156,-0.014411975951215869,-0.15212769746886043,-0.022603804301497905,0.0,-0.9994036780463713,0.4798877594307054,0.0,-0.32278216935089526,0.6735166309937549,-0.5737680207029764,-0.5501439076295646,6.421,0.054564719917508595,0.2382666670629037,0.3000023057163578,-0.47929990343001144,-0.5988011573863286,-0.5492205882457656,0.2880174536464387,0.5719302493968281,-0.18683199153938873,-0.2380814739807564,1.404930501141039,0.48910418260965144,0.24867497332225882,0.36103878351901025,0.43541754836618696,-1.3240250184647369,21.6
-1.0591238105489615,-0.7775566314148566,-0.17260923463706104,0.7671161245861393,0.1410265992539703,0.6779208783927865,0.8202921695841328,-0.2551926738759299,0.6916209230725401,0.25436556983266045,1.4024838080081632,-0.48325105270225294,0.1962328092237294,1.2654410434530838,-1.0450909455220114,0.41239899910770733,-0.3620244150184174,-1.2543768289242438,-0.5903408802647442,-0.5151068475879815,-0.15795324372947345,0.6017501705030942,-0.5269307016513609,392.83,0.5820526126369783,0.3122379341724532,-1.0383496639859886,242.0,0.05267841830271374,4.9671,0.47524773389104175,0.47721330106185594,0.8934037795386421,-0.5154741355502366,0.469,0.4328600452450004,-1.2351191743679628,-0.7941024205055052,0.03364448043755724,0.02729,1.1093955585933413,0.2766802883500264,0.7325610235488581,0.3123231937086549,4.03,7.07,17.8,0.09409782514731709,-0.059091386881597645,2.0,-0.02747885056670777,-0.7334734612505622,-0.0657492988760068,-1.4476630784849829,1.7444650141640554,0.07551005080670777,61.1,-0.38571244092633994,0.8206045337525739,0.4661512974174728,0.4961914506820385,0.79098739951432,1.2185502530436978,-0.13892705532547397,0.06905923784925494,0.6441690822983855,0.4274828777973683,0.5992663688276965,-1.8791271137124705,0.321906882899047,-0.4021757784476313,-0.07241599276351737,0.40143554648613305,0.7527013837908482,0.7040296789340681,0.0,-0.27422830411089955,-1.3268875479832574,0.0,-0.8618054875640567,0.2732891227329846,1.0980139625048297,-0.14991688231328204,7.185,-0.684917694857832,0.11575946421091815,-1.2688726243965225,0.39510930581543585,0.99520083064188,-0.09727550890705176,1.116897836183522,-0.6439294021290484,-0.5438503629826833,-0.47849252266159015,-0.3866367863071115,0.17511406993473752,-0.6580923657963268,-0.3385829567265016,-0.17798146762632971,-0.05033850246296787,34.7
1.1334501556098917,-0.7906384389470114,-0.5866270992287677,0.9423779241616171,0.28367356809801375,-0.5771184401411275,-0.14597658626278662,-0.2632090630110728,1.4359262134141533,-0.7500336368745857,-0.33769919217874467,0.2657310770903544,0.5452909048200567,-0.23915951970691782,-0.569415286827547,1.1170547064657457,0.9089422261410894,-0.3719709415906949,-0.33606781773384925,-1.1552618732348627,1.5379177396091606,-0.5564443499194772,0.49633414184523833,394.63,2.1652754069488713,-0.3855649778922719,0.44470173657922674,222.0,-0.14449668947122918,6.0622,0.4654420825237725,-0.3345648481629948,0.3872323108423524,1.340462223724652,0.458,0.9674482802256082,-0.6098172902177179,0.4830752551802823,0.9161363187151259,0.03237,-0.751667396774868,-0.7678373288700194,0.379219513936863,0.2310849419437087,2.94,2.18,18.7,0.6640962220352645,-0.6007680540916777,3.0,0.31489588212473063,-0.772793289390949,1.342225939826135,-0.40714149495165164,-0.16528846423320462,0.4473560009662137,45.8,-0.150788164724909,-0.3127905672375436,0.7666097298532788,0.3522257601588859,0.7357939367400883,0.2974295522209324,-1.1021147967038725,-0.29278776275363166,0.4051892652986374,0.6603259494105033,0.2724825796912742,-0.2641694441885383,0.07147049887966354,-0.639965264584919,-0.44005309469745246,1.2520185981720353,-1.3185762336482014,-0.6298251253550878,0.0,0.32155902554462407,0.4947882702202086,0.0,0.47102434870276105,-0.5466318858885821,-1.4463953926539705,-0.40163037053035616,6.998,0.3124754778634933,0.308921918196342,-1.0518889442432762,0.11784613029518981,0.5532225717118439,0.6551844896286034,0.07106030163131012,0.7191536562603751,0.05623550197296856,-0.4953668274058093,0.2043240628007337,-1.0786831712613856,0.6409986759350391,-0.9212757029836212,-0.6022378243949933,0.4213929268574608,33.4
0.9081807088876316,-0.9132929285728622,0.36226476285311854,-0.4371313888216581,0.5145167442134279,-1.6252220490819684,1.01999664045921,-0.4228867364846505,0.14090348008788672,-0.0737604971951715,0.5426877988809694,0.4531687051990147,-0.680793062266262,-0.4162958375686906,-0.3246933905436852,-0.011757325327679608,-0.2424835855696137,-0.757615021279674,0.11952213159201323,0.5238147065313747,-1.6998088131590154,1.6704556914658437,0.08015377024548948,396.9,-0.04250281729760115,0.41702023440050723,0.2989500443031816,222.0,0.17317552045198448,6.0622,-0.46241586705468396,-0.3371701129301618,-0.12181301288660572,1.9530739761209752,0.458,0.12027279493880653,-0.07987268086551284,-0.2757059106123884,0.2965322130790747,0.06905,0.7190907915285744,-0.9434019430429116,-0.1843241130094821,-0.9221692688317258,5.33,2.18,18.7,0.4550873338360473,-0.7332665968394182,3.0,-0.14807713488847948,0.3419651301161137,0.4925503531828667,-0.05539885336582416,0.033568064288335614,-1.0907150274223434,54.2,0.9542896085807144,-0.7660578513983597,-0.7448174232900937,-1.4556317612069212,0.3563667602223294,0.4204083024327057,-0.3927822804738915,1.3718828224793742,0.41377823336081304,0.05810571305021667,0.6929571529873988,-0.2914730439695882,0.37716718890735823,0.28739870178402577,-0.07795640947640112,0.11458958427189668,-0.31609312910933524,-0.6363300626466886,0.0,0.43589634821504997,-0.20770500229191566,0.0,-0.19607995959463304,0.006470032464261505,0.821536459784224,0.25296695115769696,7.147,0.8128119596329082,-0.47850654964608813,0.29228449495033865,-1.3762121664948617,-0.1253515889477004,1.142569214147132,0.18813773840543022,1.0265867161130637,-0.23070583086659774,0.15171024340936715,-0.6389374071332149,0.07263105737369169,-0.5178294888010772,-1.0287072734023925,0.4654836469728041,0.35100459718812743,36.2
-0.8564719109835239,1.1150411335723664,-0.12964497687752233,0.23144318185955765,-0.7309811739262172,0.12074878827147263,0.1125767638625593,-1.1407980966278168,-0.005068054980633965,0.5003944364682009,-0.6221186255480726,0.24283035463717476,0.13078476778175951,-0.8856236983571951,-1.2873604922700406,0.6974491394422626,1.1363636508747617,1.2446505425406305,-0.30632903793535265,0.6567620389057761,-0.8114453366123054,-0.13497317554288604,1.220008431982728,394.12,1.3315770051308389,0.3953222337213489,-0.9792011309883922,222.0,0.788568383568696,6.0622,1.2857356106124922,1.0081248253560098,0.35379654042881076,-0.0028022185367478645,0.458,-0.7594300049023659,-0.09396102002565654,-0.330962065246669,0.6840619896525915,0.02985,0.8033805667359499,0.4868130077059263,-0.2895368824081826,0.07691053755565022,5.21,2.18,18.7,0.2687587750560824,0.22059675006007026,3.0,0.35066411841296774,-0.31724546195357417,-0.29071470213458145,0.053815623048507386,-0.25422040267571977,0.3610454051364101,58.7,-1.7631412916208178,-0.8382466820884582,-0.3483990841416073,-0.5431365465625837,-0.14219337846500743,0.8023009934852597,-0.9484343605642157,0.0839480874399832,-0.8686709885721408,0.21663747677791628,0.948242201584881,-0.23686867499366265,0.932409676955926,-0.2304305422713618,0.5166974986675318,1.0247507122045991,0.6805014582360794,-0.8866209624620212,0.0,0.8067261960137204,-0.1128210549678358,0.0,-0.834378831556647,-0.1597740535889656,-0.5297661101472265,0.5932615886071303,6.43,0.35397373277251154,0.3209554307972654,-0.18117280127423735,-0.2314552871271836,-0.27786659048296486,0.03199833500987301,-0.1115671742994363,-0.5459218714608712,0.07334021285701248,1.7257675960152037,0.009089769806200845,0.21303192813702967,0.09524891752373676,0.30289902913569833,0.3253206187302947,-0.11587545210504989,28.7
-0.27011101852407493,1.0555142242871138,-0.5829150093426667,-0.9182320672741872,1.0495107727747142,0.587598977252684,0.3936818302375446,-0.1028032333423184,0.2406520452565701,0.2284069745884049,-0.07951081012659363,0.1987389803712594,0.4671210758538006,-1.0873453048954727,0.27250739268464674,0.4818549871830493,0.1839930042995501,-1.2444699966520383,0.5657880689716542,0.6431661002297966,0.4761667786468619,0.12473676474538754,0.9136841502244435,395.6,-1.5881747701006577,0.15148168157936162,-0.3268552118963187,311.0,0.33135792700453087,5.5605,-1.1074964751526821,0.1791877248013276,1.2123033529347407,0.649454561902143,0.524,-0.8019826386778534,0.8672014959205254,0.434322515121588,0.23195375612263028,0.08829,-0.9699849390914945,-0.6942702759243163,0.9854550297407707,-0.527500063376032,12.43,7.87,15.2,0.7078148129337588,0.779164863482404,5.0,-1.5942866037448544,-1.199805362021406,-0.724976642498093,-0.03602020868594588,0.7875235160000326,-0.5281822642020872,66.6,0.05767045597370442,-0.4803796081310162,1.6292537401982274,1.0788316899505195,0.7905923691811941,0.416740130643177,0.6805337520292919,-0.08486982619890013,-0.056821326855967594,-0.4174958287185959,-0.39249505567700743,0.33093743986991336,0.5418758855825605,-0.3500041006659815,1.074444008370652,0.08207242534122204,-0.7410855186344246,-0.10112400646379317,0.0,-0.13323363804913646,0.49154682297672636,12.5,-0.675164647807461,0.07832134976422896,-0.2682123602452949,-0.6476092434534741,6.012,0.21630266798748785,0.1962829377990224,0.11665981233715532,-0.8526613484724724,-0.9727890448539525,0.7863233862012201,0.7351679726779335,-0.6165224860971311,-1.0791733272150188,0.4727647093447375,-1.0041538515061104,-0.09308903176513848,0.36755603036695844,-0.4384944005193208,0.1773613912613346,-0.7095915822113592,22.9
-0.3819339368046662,-0.15720754463492154,0.02997711764889449,1.1639044519202555,-0.43165408298360924,-0.313741095867877,0.6695336889142766,-0.8220081955184284,1.3837133600885774,0.0947817581006438,-0.44327766087329235,-0.6476526981234908,0.5661990355317736,0.10167176769452324,0.9999130459385545,0.6995547437039857,-0.14003870934585616,0.32407266528749634,0.023878042729061775,0.958840687859688,-1.3901511485640659,0.7594696823164662,-0.4592113914895786,396.9,-0.20078187859429694,0.27224107850182755,-0.3732217339856274,311.0,0.4721226978321814,5.9505,1.5738371592684068,0.4592638794151634,0.7077350491317814,0.3027410213487511,0.524,0.12330132271519392,0.8833568685758233,0.8350187027005206,0.6420354206676686,0.14455,-0.0351928695112883,-0.663492931011113,-0.502803640232426,0.46880575477039643,19.15,7.87,15.2,-0.5312274990001031,0.490733327229023,5.0,-1.2750158543963925,0.032297137765797804,-0.24538373213780934,-0.5099590402675822,1.208385523104824,0.34501924794478783,96.1,-0.4612006165222429,1.0517536322393717,-0.17747374688223982,0.37419265449560396,0.6857391648356526,-1.0952982238491746,-0.8136040275653068,0.03742649142447435,0.22058193158575268,0.8601914081072651,-0.44478961284118423,-0.37375595707025283,0.28309960705816417,-0.061712340652598896,0.5864327743277677,0.3518339216534019,-0.36325906621442644,-0.2660241747934568,0.0,0.5278879853135346,-0.049453044386779596,12.5,0.2645749072460598,0.7828648825941521,-1.0424119127045972,-0.004996023266805936,6.172,-0.18172349803038593,-0.27156093473558607,-0.026490794567498144,0.9119681154738257,-0.28504739808795804,-0.7768514563022334,0.12612908109051185,1.2784452684129437,0.322327561219785,-1.5209992240529218,0.4688999588523459,0.7743736732824611,0.022430113171303407,-0.7176578769116876,0.12262940669758433,0.35982860543124956,27.1
-0.31895355245871654,0.4510366081569534,0.9270033049935144,-0.3120691895326779,0.7444879905722022,0.06806107631352795,-0.6570758757047934,0.8120881488430989,1.1146575519220403,-1.1137060137968504,-0.1783166148978072,0.35927245063328633,0.46049587539241316,0.5758540571503641,-0.2709744297208276,0.4417064959673229,0.9905600094129271,-0.3283574227494062,0.34344045876171303,0.5684275088826211,-0.3216024068145071,-1.779551401388107,0.1869810171051864,386.63,0.26068412493640014,-0.2581819025744482,0.4051006798068065,311.0,0.4482600207023385,6.0821,-0.4304153075643472,0.10892064245321947,-1.6681807876126842,-0.4660462602659345,0.524,-0.3230387056186635,-1.7497201978889294,-0.09370718314722479,0.7367307389765536,0.21124,0.2714776892124797,0.1704376806787243,-1.1087481105434287,-0.7022368262178283,29.93,7.87,15.2,-1.515384743658816,-0.21169701939909694,5.0,-0.9713901128224846,0.2892636063575881,0.7263765866328714,0.26267501609593363,-0.913536506947515,1.2162020912901252,100.0,-0.7481550011648747,0.9738511593400131,0.9457616532058895,0.05148966808641566,-0.07099252299415319,0.07139870108229347,-0.6045849857468081,-0.06677437568994028,0.20418470567596095,1.671486484507497,0.09050881311138435,0.1827834386916712,0.2765896437401752,-0.33455502652882374,-1.4682471120454552,-0.9136766742043432,-0.15975401944160425,-0.8515547947029457,0.0,0.06851063921506637,-0.07953859568887911,12.5,0.6154132344087738,0.734982026667032,-0.9955596775510763,-0.751900725823114,5.631,0.8083298050338897,0.24556316767006986,0.341151866892094,0.6030827469120985,-0.8055616444409159,-1.1828286266861647,-0.016096026723318158,0.7129323936694466,0.6427699798643375,0.6922587939912713,-0.6085036474487218,-0.9253442814419575,0.09630043917665951,-0.321295864350162,-0.0705156264070892,0.41480164156569643,16.5
1.1249592736965601,0.7464106519308883,-0.6230059254229339,-0.6178733179024334,1.2379963329481596,-0.011868179652480711,-0.4253304230714534,-0.09117859754325536,1.3598961230665414,-0.260232850574289,-0.8575622942847856,0.7260097054637181,-0.39153810460314714,0.24123915243640262,-0.2771175859611011,0.6300910734312032,0.44609747384920734,0.7045239806869754,0.8135253891038519,-0.08804216104454791,0.6779336716322512,0.057662856659746325,0.600540800968955,386.71,0.918847441474044,-0.12497594709541204,-0.2908469376518484,311.0,0.7527404269870696,6.5921,-1.3299276891429932,-0.0728533151364752,0.5260032042040004,0.5550607090475089,0.524,0.7423849980997408,0.39792065813465455,-0.10838420065414218,0.16637449109483665,0.17004,-0.11014763204144433,-0.7363028521344426,-0.46283057909559144,-0.46015144854455287,17.1,7.87,15.2,1.0748445704929912,0.07718562500417538,5.0,0.6153796071592978,-0.8624378684103394,-0.35840373828652966,0.14431482847150062,0.14654700069684384,-0.21654237858947273,85.9,0.4120239130982481,0.22756010246358446,2.4333831705558007,1.4421065556820243,-0.5904620696320511,-0.14216915847776015,-0.24959104204916965,0.6167905869807105,-0.6526098099805451,0.6192688081190972,-0.36248289117596466,0.9169340026042709,-0.022594799115263627,-0.5429160378411944,-0.8518150945027274,0.2656989367774117,-0.3869216853271541,0.30913818608074567,0.0,0.369440272922836,-0.5726336005354316,12.5,0.21964050524053605,0.14803335190290556,-0.15479658558974538,0.4130008798341727,6.004,0.5068018869638716,0.23986864118599924,-0.004636274931232878,0.9688320401959831,-0.5803416940975378,0.19259117105457677,0.18312058930988906,-0.1393146413739884,1.0237800869207414,0.6888914609085827,0.5118820074604251,-0.4648921834504447,-0.7976178760806926,0.5532155929172572,0.09785486142117904,0.3448177958555523,18.9
